interval_begin,interval_end,interval_id,edge_arrived,edge_density,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_left,edge_occupancy,edge_overlapTraveltime,edge_sampledSeconds,edge_speed,edge_traveltime,edge_waitingTime
0.00,500.00,d2,0,14.43,0,2,465711236#8,0,0,2,0.28,0.72,1.44,7.21,0.03,0.00
0.00,500.00,d2,1,1.78,0,11,465711241#0,0,0,9,0.83,8.19,82.95,11.99,7.76,0.00
0.00,500.00,d2,0,2.02,0,9,465711241#1,0,0,9,0.72,1.38,12.44,12.51,0.99,0.00
0.00,500.00,d2,0,2.08,0,9,465711241#2,0,0,9,0.94,5.57,50.14,9.55,4.89,0.00
0.00,500.00,d2,0,1.82,0,10,465711241#3,0,0,10,0.87,15.58,155.81,11.33,14.77,0.00
0.00,500.00,d2,0,1.23,0,9,465711242#0,3,3,7,0.15,10.96,79.23,12.17,10.45,0.00
0.00,500.00,d2,1,2.33,5,7,465711242#1,18,18,11,0.28,12.76,150.64,10.52,11.78,0.00
0.00,500.00,d2,0,,0,0,465711242#2,0,0,0,,,0.00,,,
0.00,500.00,d2,0,0.58,0,3,465711243#0,0,0,3,0.26,3.93,11.79,11.58,3.55,0.00
0.00,500.00,d2,0,0.51,0,3,465711243#1,0,0,3,0.23,3.73,11.20,13.20,3.35,0.00
0.00,500.00,d2,0,0.96,2,3,465711243#2,0,0,5,0.46,6.57,31.91,10.89,6.20,0.00
0.00,500.00,d2,0,1.03,0,5,465711243#3,0,0,5,0.46,4.97,24.85,10.75,4.38,0.00
0.00,500.00,d2,1,2.29,1,7,465711243#4,0,0,7,1.12,31.69,252.47,7.13,30.57,77.00
0.00,500.00,d2,0,88.66,0,9,465711243#5,0,0,9,1.70,0.99,8.87,5.28,0.06,0.00
0.00,500.00,d2,1,0.81,0,5,465711244#0,0,0,4,0.39,10.24,51.21,12.88,9.64,0.00
0.00,500.00,d2,0,0.47,0,3,465711244#1,0,0,3,0.22,8.37,25.12,13.26,7.97,0.00
0.00,500.00,d2,0,1.22,0,3,465711244#2,0,0,3,0.47,2.76,8.27,6.73,2.00,0.00
0.00,500.00,d2,0,1.01,2,6,465711245#0,0,0,8,0.49,8.65,68.59,16.20,8.43,0.00
0.00,500.00,d2,0,1.72,0,8,465711245#1,0,0,8,0.36,0.39,3.10,22.20,0.16,0.00
0.00,500.00,d2,0,1.21,1,8,465711245#2,0,0,9,0.56,5.43,48.51,15.74,4.88,0.00
0.00,500.00,d2,0,1.93,1,10,465711245#3,0,0,11,0.87,3.94,42.97,12.53,3.64,0.00
0.00,500.00,d2,0,1.23,0,11,465711245#4,0,0,11,0.59,9.62,105.84,18.34,9.06,0.00
0.00,500.00,d2,1,0.78,0,6,465711245#5,0,0,5,0.37,10.24,61.45,15.90,9.61,0.00
0.00,500.00,d2,0,0.61,2,1,465711246,0,0,3,0.29,13.64,39.90,10.02,12.79,0.00
0.00,500.00,d2,0,,0,0,465721499#0,0,0,0,,,0.00,,,
0.00,500.00,d2,0,0.60,2,1,465721499#1,1,1,3,0.14,13.02,38.05,10.18,12.62,0.00
0.00,500.00,d2,0,8.51,0,37,465721499#2,1,1,37,1.75,2.95,109.14,10.39,2.55,0.00
0.00,500.00,d2,0,2.42,0,13,465721500,0,0,13,1.10,5.73,74.54,11.60,5.16,0.00
0.00,500.00,d2,1,7.47,0,39,465721501#0,0,0,38,3.54,9.25,360.91,10.99,8.75,28.00
0.00,500.00,d2,1,28.09,0,38,465721501#1,0,0,32,13.71,26.88,958.12,2.72,25.95,522.00
0.00,500.00,d2,1,3.42,0,20,465721502#0,2,2,17,0.77,5.01,92.33,11.76,4.63,0.00
0.00,500.00,d2,0,68.87,0,17,465721502#1,0,0,17,0.66,0.41,6.89,12.84,0.02,0.00
0.00,500.00,d2,0,1.53,0,8,465721504#0,0,0,8,0.73,11.41,91.25,10.87,10.49,2.00
0.00,500.00,d2,1,1.26,0,7,465721504#1,0,0,6,0.56,4.36,30.54,12.27,3.98,0.00
0.00,500.00,d2,0,23.45,0,6,465721504#2,0,0,6,0.45,0.39,2.34,13.31,0.02,0.00
0.00,500.00,d2,0,1.83,1,6,465721504#3,0,0,7,0.82,5.54,38.20,8.45,4.69,0.00
0.00,500.00,d2,0,1.18,1,5,465721504#4,0,0,6,0.54,5.19,30.70,10.94,4.65,0.00
0.00,500.00,d2,0,0.85,0,5,465721504#5,0,0,5,0.37,2.79,13.96,13.50,2.42,0.00
0.00,500.00,d2,0,1.47,0,5,465721504#6,0,0,5,0.62,3.88,19.40,8.09,3.10,0.00
0.00,500.00,d2,3,0.45,0,3,465721504#7,0,0,0,0.22,36.95,110.72,13.56,36.58,0.00
0.00,500.00,d2,0,61.33,0,2,465726377,1,1,2,0.57,3.07,6.13,1.70,1.71,3.00
0.00,500.00,d2,1,0.18,0,1,465726378#0,0,0,0,0.04,14.33,14.33,11.64,13.90,0.00
0.00,500.00,d2,0,,0,0,465726378#1,0,0,0,,,0.00,,,
0.00,500.00,d2,0,82.43,0,15,466431888#0,0,0,15,1.59,0.55,8.24,9.46,0.02,0.00
0.00,500.00,d2,0,3.05,1,15,466431888#1,0,0,16,1.41,16.19,258.62,10.79,14.31,17.00
0.00,500.00,d2,0,115.99,0,16,466431888#2,0,0,16,2.23,0.72,11.60,7.17,0.03,0.00
0.00,500.00,d2,0,25.35,0,4,466431892#0,0,0,4,0.49,0.63,2.54,8.20,0.02,0.00
0.00,500.00,d2,0,0.63,0,4,466431892#1,0,0,3,0.27,4.05,13.14,11.57,3.67,0.00
0.00,500.00,d2,0,1.01,0,5,466431892#2,0,0,5,0.45,7.62,38.10,10.54,6.81,0.00
0.00,500.00,d2,0,43.31,0,5,466431892#3,0,0,4,9.71,16.80,71.90,0.50,14.31,56.00
0.00,500.00,d2,0,8.84,0,16,466431894#0,2,2,16,0.66,1.17,18.13,7.77,0.58,0.00
0.00,500.00,d2,0,10.36,0,15,466431894#1,1,1,15,0.50,0.70,10.46,10.01,0.21,0.00
0.00,500.00,d2,0,2.75,0,15,466431894#2,1,1,15,0.40,2.99,44.83,12.58,2.61,0.00
0.00,500.00,d2,0,3.16,0,15,466431894#3,0,0,15,0.38,1.34,20.16,13.21,0.96,0.00
0.00,500.00,d2,0,6.50,0,15,466431894#4,0,0,15,0.38,0.59,8.78,13.15,0.21,0.00
0.00,500.00,d2,0,15.62,0,15,466431894#5,0,0,15,0.37,0.43,6.48,13.49,0.06,0.00
0.00,500.00,d2,0,6.39,0,15,466431894#6,0,0,15,0.77,5.32,79.74,5.63,2.13,34.00
0.00,500.00,d2,0,187.12,0,37,466431897#0,0,0,37,3.60,0.51,18.71,10.28,0.02,0.00
0.00,500.00,d2,0,11.00,0,37,466431897#1,0,0,37,5.39,24.79,917.29,6.93,24.21,363.00
0.00,500.00,d2,0,39.30,0,5,466431899#0,0,0,5,0.38,0.86,3.93,6.03,0.04,0.00
0.00,500.00,d2,0,1.57,1,5,466431899#1,4,4,6,0.34,4.85,28.48,8.53,4.13,0.00
0.00,500.00,d2,0,0.79,0,4,466431899#2,0,0,4,0.15,1.51,6.03,13.41,1.13,0.00
0.00,500.00,d2,0,1.09,0,4,466431899#3,0,0,4,0.15,0.85,3.39,13.24,0.47,0.00
0.00,500.00,d2,0,15.45,0,4,466431899#4,0,0,4,0.15,0.39,1.54,13.47,0.01,0.00
0.00,500.00,d2,0,0.77,0,4,466431899#5,0,0,4,0.17,3.34,13.37,11.89,2.81,0.00
0.00,500.00,d2,0,0.34,0,2,466431899#6,0,0,2,0.07,3.09,6.17,13.37,2.71,0.00
0.00,500.00,d2,0,0.58,0,2,466431899#7,0,0,2,0.12,3.67,7.34,8.22,2.72,0.00
0.00,500.00,d2,0,0.21,0,1,466431899#8,0,0,1,0.04,2.61,2.61,11.63,2.08,0.00
0.00,500.00,d2,0,0.75,0,5,466431903#0,0,0,4,0.35,7.53,33.19,12.48,6.89,0.00
0.00,500.00,d2,1,0.20,0,2,466431903#1,0,0,0,0.10,52.49,69.63,13.08,52.09,0.00
0.00,500.00,d2,0,6.71,0,17,466527664,0,0,16,3.30,35.42,568.05,4.92,34.60,260.00
0.00,500.00,d2,0,0.63,0,4,466527665#0,0,0,4,0.29,4.30,17.19,13.80,3.94,0.00
0.00,500.00,d2,0,0.69,0,4,466527665#1,0,0,4,0.29,2.06,8.22,13.97,1.70,0.00
0.00,500.00,d2,0,2.25,0,3,466527665#10,0,0,3,1.08,16.20,48.59,2.97,15.05,30.00
0.00,500.00,d2,0,0.84,0,4,466527665#11,0,0,4,0.37,3.97,15.87,10.73,3.57,0.00
0.00,500.00,d2,0,1.08,0,4,466527665#12,0,0,4,0.32,0.96,3.85,12.62,0.56,0.00
0.00,500.00,d2,0,0.81,0,4,466527665#13,0,0,4,0.30,1.54,6.15,13.13,1.16,0.00
0.00,500.00,d2,0,1.10,0,4,466527665#14,0,0,4,0.32,0.95,3.81,12.55,0.55,0.00
0.00,500.00,d2,0,0.77,0,4,466527665#15,0,0,4,0.31,1.98,7.90,12.91,1.59,0.00
0.00,500.00,d2,0,0.67,0,4,466527665#16,0,0,4,0.32,7.79,31.15,12.52,7.27,0.00
0.00,500.00,d2,0,0.85,0,3,466527665#17,0,0,3,0.22,0.75,2.26,13.71,0.39,0.00
0.00,500.00,d2,0,0.76,1,3,466527665#18,0,0,4,0.36,8.95,35.34,10.94,8.03,0.00
0.00,500.00,d2,0,7.97,0,2,466527665#19,0,0,2,0.15,0.40,0.80,13.05,0.02,0.00
0.00,500.00,d2,0,0.71,0,4,466527665#2,0,0,4,0.28,1.79,7.18,14.09,1.44,0.00
0.00,500.00,d2,0,0.35,0,2,466527665#20,0,0,2,0.15,2.54,5.09,13.30,2.18,0.00
0.00,500.00,d2,0,1.01,1,5,466527665#3,0,0,5,0.47,8.68,47.75,11.45,8.01,0.00
0.00,500.00,d2,0,11.40,0,3,466527665#4,0,0,3,0.22,0.38,1.14,13.68,0.01,0.00
0.00,500.00,d2,0,0.50,0,3,466527665#5,0,0,3,0.22,2.63,7.89,13.79,2.28,0.00
0.00,500.00,d2,0,0.52,0,3,466527665#6,0,0,3,0.21,1.91,5.72,14.15,1.55,0.00
0.00,500.00,d2,0,0.52,0,3,466527665#7,0,0,3,0.22,2.15,6.46,13.87,1.79,0.00
0.00,500.00,d2,0,1.02,0,3,466527665#8,0,0,3,0.21,0.59,1.77,14.33,0.24,0.00
0.00,500.00,d2,0,0.47,0,3,466527665#9,0,0,3,0.22,4.98,14.93,13.87,4.62,0.00
0.00,500.00,d2,0,1.51,0,8,466527666#0,6,6,6,0.21,3.17,21.22,10.49,2.76,0.00
0.00,500.00,d2,0,1.06,0,6,466527666#1,0,0,6,0.15,2.09,12.55,13.73,1.73,0.00
0.00,500.00,d2,0,5.71,1,6,466527666#2,0,0,7,0.93,24.39,168.76,2.63,23.40,113.00
0.00,500.00,d2,0,1.54,1,8,466527666#3,2,2,8,0.22,3.53,28.23,11.80,3.16,0.00
0.00,500.00,d2,0,7.37,1,10,466527666#4,3,3,11,1.00,24.72,269.11,3.16,9.19,172.00
0.00,500.00,d2,0,172.53,0,11,466527666#5,1,1,11,7.17,17.41,191.51,0.41,16.29,167.00
0.00,500.00,d2,0,61.83,0,12,466530614#0,0,0,12,1.19,0.52,6.18,10.09,0.02,0.00
0.00,500.00,d2,0,2.22,1,12,466530614#1,0,0,13,1.05,8.89,115.20,12.24,8.43,0.00
0.00,500.00,d2,0,5.54,0,12,466530614#2,0,0,12,0.92,0.57,6.88,13.06,0.19,0.00
0.00,500.00,d2,0,3.32,0,12,466530614#3,0,0,7,1.61,14.19,148.91,6.67,13.48,59.00
0.00,500.00,d2,0,3.01,0,12,466530615,21,21,10,0.36,19.36,196.94,7.03,18.22,54.00
0.00,500.00,d2,0,2.88,0,18,466530616#0,6,6,18,0.67,5.40,97.21,13.41,5.04,0.00
0.00,500.00,d2,2,12.61,0,19,466530616#1,4,4,15,3.10,32.81,616.13,3.13,31.80,418.00
0.00,500.00,d2,0,1.29,0,8,466530617,0,0,8,0.15,4.31,34.36,13.49,3.95,0.00
0.00,500.00,d2,0,2.57,0,13,466535924#0,2,2,13,0.37,3.63,47.02,11.46,3.26,0.00
0.00,500.00,d2,1,2.48,0,14,466535924#1,0,0,13,0.36,3.21,44.93,12.84,2.84,0.00
0.00,500.00,d2,0,2.44,0,13,466535924#2,0,0,13,0.32,1.82,23.65,13.40,1.45,0.00
0.00,500.00,d2,0,10.45,0,14,466535924#3,5,5,13,1.68,18.74,260.47,2.93,17.73,176.00
0.00,500.00,d2,0,189.84,0,13,466535924#4,0,0,13,0.80,0.95,12.34,5.40,0.04,0.00
0.00,500.00,d2,0,1.82,0,9,466535927#0,0,0,9,0.80,4.62,41.56,10.98,4.24,0.00
0.00,500.00,d2,1,1.45,0,9,466535927#1,0,0,8,0.67,5.51,49.55,13.34,5.13,0.00
0.00,500.00,d2,1,3.38,2,17,466535927#2,0,0,17,1.56,6.25,112.36,11.45,5.80,0.00
0.00,500.00,d2,0,,0,0,466545536#0,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,466545536#1,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,466545536#2,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,466545536#3,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,466545536#4,0,0,0,,,0.00,,,
0.00,500.00,d2,0,188.72,0,15,466559023#0,0,0,15,1.81,1.29,18.87,4.03,0.07,0.00
0.00,500.00,d2,0,2.48,1,14,466559023#1,2,2,13,0.59,10.07,132.87,11.16,9.64,0.00
0.00,500.00,d2,0,1.98,0,9,466559023#10,0,0,9,0.40,2.32,20.90,11.23,1.91,0.00
0.00,500.00,d2,0,2.03,0,9,466559023#11,0,0,9,0.35,1.32,11.89,12.66,0.93,0.00
0.00,500.00,d2,0,1.91,1,9,466559023#12,1,1,10,0.43,4.21,41.70,11.55,3.77,0.00
0.00,500.00,d2,0,2.47,0,9,466559023#13,0,0,9,0.36,0.93,8.38,12.65,0.53,0.00
0.00,500.00,d2,0,6.81,3,9,466559023#14,4,4,11,1.67,32.54,359.96,3.40,31.42,216.00
0.00,500.00,d2,0,1.75,0,8,466559023#15,1,1,6,0.36,2.67,19.37,10.17,2.21,0.00
0.00,500.00,d2,0,1.01,0,6,466559023#16,0,0,6,0.22,3.12,18.46,13.27,2.75,0.00
0.00,500.00,d2,0,0.91,0,6,466559023#17,0,0,6,0.22,10.68,64.09,13.73,10.19,0.00
0.00,500.00,d2,0,0.82,1,3,466559023#18,1,1,4,0.19,4.45,17.31,10.57,4.06,0.00
0.00,500.00,d2,0,12.09,0,4,466559023#19,0,0,4,0.15,0.41,1.63,12.92,0.02,0.00
0.00,500.00,d2,0,2.75,0,13,466559023#2,2,2,13,0.54,1.87,24.23,12.08,1.46,0.00
0.00,500.00,d2,1,0.71,0,4,466559023#20,0,0,3,0.15,2.52,10.07,13.33,2.15,0.00
0.00,500.00,d2,0,0.77,0,3,466559023#21,1,1,3,0.11,0.94,2.81,13.08,0.55,0.00
0.00,500.00,d2,0,12.14,0,3,466559023#22,0,0,3,0.12,0.40,1.21,12.85,0.02,0.00
0.00,500.00,d2,0,0.91,0,3,466559023#23,0,0,3,0.14,1.34,4.03,10.30,0.80,0.00
0.00,500.00,d2,0,0.61,0,2,466559023#24,0,0,2,0.08,0.76,1.52,13.17,0.38,0.00
0.00,500.00,d2,0,3.76,1,13,466559023#3,0,0,14,0.66,1.45,19.82,10.73,1.00,0.00
0.00,500.00,d2,0,5.43,0,14,466559023#4,2,2,14,1.29,10.68,149.54,5.62,9.94,67.00
0.00,500.00,d2,0,1.79,0,10,466559023#5,0,0,10,0.41,4.28,42.76,12.32,3.87,0.00
0.00,500.00,d2,0,1.96,0,10,466559023#6,1,1,10,0.41,2.42,24.21,12.26,2.02,0.00
0.00,500.00,d2,0,37.25,0,10,466559023#7,0,0,10,0.36,0.41,3.73,12.68,0.02,0.00
0.00,500.00,d2,0,2.04,0,10,466559023#8,0,0,10,0.40,1.82,18.17,12.54,1.42,0.00
0.00,500.00,d2,1,4.22,2,10,466559023#9,1,1,11,1.02,15.94,189.61,5.95,15.20,84.00
0.00,500.00,d2,0,1.87,1,7,466559025,4,4,8,0.23,13.96,111.09,8.89,13.45,30.00
0.00,500.00,d2,0,2.42,1,11,466559026#0,2,2,12,0.55,5.03,59.45,10.78,4.64,0.00
0.00,500.00,d2,0,2.20,0,12,466559026#1,0,0,12,0.46,2.31,27.68,13.07,1.93,0.00
0.00,500.00,d2,0,3.18,0,12,466559026#2,0,0,12,0.75,10.12,121.46,8.03,9.33,28.00
0.00,500.00,d2,0,8.76,0,30,466559027,14,14,30,2.12,18.19,545.73,7.12,17.52,186.00
0.00,500.00,d2,0,0.23,2,0,466645914#0,0,0,2,0.11,30.13,59.68,17.42,29.89,0.00
0.00,500.00,d2,1,0.63,0,3,466645914#1,0,0,2,0.23,1.64,4.61,12.02,1.32,0.00
0.00,500.00,d2,0,13.09,0,2,466817951#0,0,0,2,0.25,0.65,1.31,7.95,0.03,0.00
0.00,500.00,d2,0,0.75,1,2,466817951#1,0,0,3,0.34,6.79,19.77,8.53,5.93,0.00
0.00,500.00,d2,0,8.72,0,2,466817951#2,0,0,2,0.17,0.44,0.87,11.92,0.02,0.00
0.00,500.00,d2,0,0.72,1,2,466817951#3,0,0,3,0.33,5.76,16.72,8.92,4.96,0.00
0.00,500.00,d2,0,8.21,0,2,466817951#4,0,0,2,4.01,36.41,72.81,0.62,34.86,60.00
0.00,500.00,d2,0,0.20,0,1,466817951#5,0,0,1,0.09,5.83,5.83,11.08,5.39,0.00
0.00,500.00,d2,0,0.40,0,1,466817951#6,0,0,1,0.09,0.75,0.75,11.69,0.33,0.00
0.00,500.00,d2,0,0.83,2,1,466817951#7,0,0,3,0.38,9.45,26.98,7.41,8.10,0.00
0.00,500.00,d2,0,0.63,1,1,466817951#8,0,0,2,0.28,6.00,11.25,6.83,5.13,0.00
0.00,500.00,d2,0,2.26,0,13,466817952#0,0,0,11,0.51,5.00,57.60,11.18,4.60,0.00
0.00,500.00,d2,0,2.21,0,11,466817952#1,0,0,11,0.43,1.82,19.98,12.71,1.42,0.00
0.00,500.00,d2,1,2.68,0,11,466817952#2,2,2,10,0.49,8.99,97.94,8.70,5.92,25.00
0.00,500.00,d2,0,39.86,0,10,466817952#3,0,0,10,0.66,0.72,7.17,7.47,0.06,0.00
0.00,500.00,d2,0,0.69,0,3,467337262#0,0,0,3,0.29,3.50,10.50,10.08,3.10,0.00
0.00,500.00,d2,0,2.49,0,3,467337262#1,0,0,3,1.22,37.11,111.33,2.55,35.99,82.00
0.00,500.00,d2,0,2.83,0,10,467337263,0,0,10,0.46,1.37,13.73,10.72,0.94,0.00
0.00,500.00,d2,0,,0,0,474193669#0,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,474193669#1,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,474193669#2,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,474193677#0,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,474193677#1,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,474193679#0,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,474193679#1,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,474193682,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,474193685,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,474193688#0,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,474193688#1,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,474193691,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,474193694#0,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,474193694#1,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,474193698,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,474193701#0,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,474193701#1,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,474193703#0,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,474193703#1,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,474193703#2,0,0,0,,,0.00,,,
0.00,500.00,d2,0,0.44,2,0,474344006#0,6,6,2,0.05,9.80,18.48,9.05,9.43,0.00
0.00,500.00,d2,0,0.99,1,5,474344006#1,5,5,5,0.12,11.11,63.92,12.07,10.66,0.00
0.00,500.00,d2,0,15.67,1,12,474344006#2,25,25,8,1.94,88.92,1006.07,1.50,86.86,797.00
0.00,500.00,d2,1,0.72,0,5,474344007#0,3,3,3,0.08,11.02,45.87,12.09,10.55,0.00
0.00,500.00,d2,0,1.78,0,3,474344007#1,5,5,3,0.22,37.40,112.20,3.50,36.32,77.00
0.00,500.00,d2,0,1.40,0,7,474344008#0,1,1,6,0.15,3.90,24.50,10.22,3.52,0.00
0.00,500.00,d2,0,1.05,1,5,474344008#1,6,6,6,0.12,5.77,34.22,12.11,5.40,0.00
0.00,500.00,d2,0,1.17,1,6,474344009,4,4,7,0.14,7.08,49.18,12.61,6.70,0.00
0.00,500.00,d2,0,0.84,0,4,474344010,0,0,4,0.12,3.05,12.21,11.21,2.68,0.00
0.00,500.00,d2,0,2.51,0,5,474344011,0,0,5,0.39,7.48,37.41,4.65,6.80,20.00
0.00,500.00,d2,0,8.18,0,7,474344012,6,6,6,0.82,30.59,210.88,1.85,22.15,149.00
0.00,500.00,d2,1,3.93,0,10,474344014,20,20,8,0.48,25.82,232.84,4.79,24.95,120.00
0.00,500.00,d2,0,3.94,0,8,474344015,7,7,8,0.47,32.47,258.69,4.19,26.30,140.00
0.00,500.00,d2,0,12.00,0,11,474344016#0,1,1,11,0.33,0.83,8.34,7.72,0.19,0.00
0.00,500.00,d2,2,7.14,2,11,474344016#1,11,11,8,0.75,35.39,441.86,3.64,29.37,260.00
0.00,500.00,d2,0,134.48,0,7,474344016#2,0,0,7,3.77,20.27,141.88,0.35,18.46,123.00
0.00,500.00,d2,0,1.70,0,3,474390587,0,0,3,0.42,1.53,4.58,6.80,0.89,0.00
0.00,500.00,d2,0,,0,0,474390588,0,0,0,,,0.00,,,
0.00,500.00,d2,0,0.77,0,3,474390589,0,0,3,0.12,1.00,2.99,12.81,0.61,0.00
0.00,500.00,d2,0,,0,0,474390590,0,0,0,,,0.00,,,
0.00,500.00,d2,0,0.62,0,3,474390591,0,0,3,0.12,1.56,4.68,12.93,1.17,0.00
0.00,500.00,d2,0,0.36,0,1,474390592,0,0,1,0.15,3.40,3.40,7.08,2.62,0.00
0.00,500.00,d2,0,1.13,0,5,474390593,0,0,5,0.47,2.80,14.00,10.66,2.40,0.00
0.00,500.00,d2,0,19.65,0,11,474390594,0,0,11,9.51,18.64,205.02,1.39,17.81,160.00
0.00,500.00,d2,0,2.99,0,11,474390595,0,0,11,1.37,5.00,55.00,8.36,4.52,16.00
0.00,500.00,d2,0,14.68,0,3,474390596#0,0,0,3,0.14,0.49,1.47,10.63,0.02,0.00
0.00,500.00,d2,0,0.48,0,3,474390596#1,0,0,3,0.11,11.72,35.15,12.97,11.24,0.00
0.00,500.00,d2,0,2.50,0,3,474390596#2,0,0,3,0.18,0.81,2.44,8.54,0.21,0.00
0.00,500.00,d2,0,14.26,0,3,474390597,0,0,3,3.43,16.26,48.77,0.73,15.54,43.00
0.00,500.00,d2,1,0.64,0,3,474390598,0,0,2,0.29,10.43,31.28,9.84,9.62,0.00
0.00,500.00,d2,0,4.96,0,9,474390599#0,0,0,9,0.53,1.40,12.56,7.21,0.49,0.00
0.00,500.00,d2,0,52.32,0,8,474390599#1,0,0,8,0.50,0.65,5.23,7.95,0.04,0.00
0.00,500.00,d2,0,8.24,1,8,474390600#0,0,0,9,0.61,0.92,8.03,7.54,0.22,0.00
0.00,500.00,d2,0,1.90,2,9,474390600#1,7,7,11,0.46,10.90,119.06,11.94,10.47,0.00
0.00,500.00,d2,0,4.20,0,1,474390601,0,0,1,0.04,0.42,0.42,12.39,0.02,0.00
0.00,500.00,d2,0,51.60,0,1,474390602#0,0,0,1,0.51,5.16,5.16,1.01,0.03,3.00
0.00,500.00,d2,0,14.54,0,1,474390602#1,0,0,1,0.14,1.45,1.45,3.58,0.08,0.00
0.00,500.00,d2,0,,0,0,474390603#0,0,0,0,,,0.00,,,
0.00,500.00,d2,0,,0,0,474390603#1,0,0,0,,,0.00,,,
0.00,500.00,d2,0,0.53,4,0,474401568#0,0,0,3,0.13,97.89,330.27,12.82,97.51,0.00
0.00,500.00,d2,0,2.21,0,3,474401568#1,0,0,3,0.53,14.44,43.33,3.06,13.71,30.00
0.00,500.00,d2,1,1.49,0,8,474401568#2,1,1,7,0.33,4.40,34.70,11.74,4.02,0.00
0.00,500.00,d2,0,1.11,0,7,474401568#3,0,0,7,0.26,6.76,47.29,13.33,6.39,0.00
0.00,500.00,d2,0,1.37,0,8,474401568#4,0,0,7,0.31,4.59,35.25,12.30,4.12,0.00
0.00,500.00,d2,0,2.42,0,13,474401568#5,0,0,13,0.50,2.34,30.39,12.88,1.96,0.00
0.00,500.00,d2,0,2.22,0,13,474401568#6,3,3,13,0.49,3.36,43.44,13.12,2.99,0.00
0.00,500.00,d2,0,2.13,0,13,474401568#7,0,0,13,0.49,4.99,64.81,13.21,4.60,0.00
0.00,500.00,d2,2,1.57,1,8,474401572,2,2,7,0.19,10.68,95.72,11.89,10.20,0.00
0.00,500.00,d2,0,16.11,0,4,474401573#0,0,0,4,0.08,0.40,1.61,12.91,0.02,0.00
0.00,500.00,d2,0,0.88,1,4,474401573#1,2,2,5,0.10,5.31,26.13,12.15,4.94,0.00
0.00,500.00,d2,0,0.93,0,5,474401573#2,0,0,5,0.10,4.95,24.74,11.72,4.19,0.00
0.00,500.00,d2,0,6.47,0,1,474401574,0,0,1,0.07,0.68,0.68,7.67,0.03,0.00
0.00,500.00,d2,0,33.23,0,2,474401575,0,0,2,0.32,1.66,3.32,3.13,0.10,0.00
0.00,500.00,d2,0,1.30,0,4,474401576,0,0,4,0.17,0.90,3.61,11.71,0.49,0.00
0.00,500.00,d2,0,0.64,0,3,474401577,0,0,3,0.11,1.02,3.06,14.24,0.67,0.00
0.00,500.00,d2,0,,0,0,474401578,0,0,0,,,0.00,,,
0.00,500.00,d2,0,54.95,0,4,474401579,0,0,4,1.05,1.37,5.50,3.78,0.08,0.00
0.00,500.00,d2,0,45.20,0,6,474401580,0,0,6,4.11,7.53,45.20,0.93,0.26,38.00
0.00,500.00,d2,0,14.81,0,7,474401581,0,0,7,2.59,9.45,66.12,1.47,8.56,42.00
0.00,500.00,d2,0,0.34,1,1,474401582#0,0,0,2,0.08,12.54,24.65,11.89,12.17,0.00
0.00,500.00,d2,0,0.58,0,3,474401582#1,0,0,3,0.13,6.14,18.43,11.12,5.33,0.00
0.00,500.00,d2,0,,0,0,474401582#2,0,0,0,,,0.00,,,
0.00,500.00,d2,0,1.40,0,2,474401583,0,0,2,0.32,7.99,15.98,3.48,6.94,8.00
0.00,500.00,d2,0,,0,0,474835601#0,0,0,0,,,0.00,,,
0.00,500.00,d2,0,0.77,0,3,474835601#1,2,2,3,0.16,4.21,12.63,9.01,3.81,0.00
0.00,500.00,d2,0,0.80,0,3,474835601#2,0,0,3,0.15,2.22,6.67,9.71,1.54,0.00
0.00,500.00,d2,0,0.98,0,6,476931590#0,0,0,6,0.22,3.51,21.06,13.61,3.14,0.00
0.00,500.00,d2,0,22.89,0,6,476931590#1,0,0,6,0.22,0.38,2.29,13.63,0.01,0.00
